,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,auc,avg_node_degree,degree_null_auc,is_immune
GO:0032204,GO:0032204,regulation of telomere maintenance,1/93,80/18722,0.329162766,0.457444615,0.390261726,TCP1,1,NA,NA,NA,0
GO:0120193,GO:0120193,tight junction organization,1/93,80/18722,0.329162766,0.457444615,0.390261726,RAB13,1,NA,NA,NA,0
GO:0006325,GO:0006325,chromatin organization,3/93,409/18722,0.331986608,0.458495604,0.391158361,NR3C1/ACTB/MLLT3,3,0.246666667,10.4389944,0.5,0
GO:0000422,GO:0000422,autophagy of mitochondrion,1/93,81/18722,0.332509395,0.458495604,0.391158361,WIPI2,1,NA,NA,NA,0
GO:0008589,GO:0008589,regulation of smoothened signaling pathway,1/93,81/18722,0.332509395,0.458495604,0.391158361,RORA,1,NA,NA,NA,0
GO:0010833,GO:0010833,telomere maintenance via telomere lengthening,1/93,81/18722,0.332509395,0.458495604,0.391158361,TCP1,1,NA,NA,NA,0
GO:0021954,GO:0021954,central nervous system neuron development,1/93,81/18722,0.332509395,0.458495604,0.391158361,SZT2,1,NA,NA,NA,0
GO:0044773,GO:0044773,mitotic DNA damage checkpoint signaling,1/93,81/18722,0.332509395,0.458495604,0.391158361,CDK2,1,NA,NA,NA,0
GO:0051149,GO:0051149,positive regulation of muscle cell differentiation,1/93,81/18722,0.332509395,0.458495604,0.391158361,SOD2,1,NA,NA,NA,0
GO:0060968,GO:0060968,regulation of gene silencing,1/93,81/18722,0.332509395,0.458495604,0.391158361,CDK2,1,NA,NA,NA,0
GO:0061726,GO:0061726,mitochondrion disassembly,1/93,81/18722,0.332509395,0.458495604,0.391158361,WIPI2,1,NA,NA,NA,0
GO:0071260,GO:0071260,cellular response to mechanical stimulus,1/93,81/18722,0.332509395,0.458495604,0.391158361,RAC1,1,NA,NA,NA,0
GO:2001021,GO:2001021,negative regulation of response to DNA damage stimulus,1/93,81/18722,0.332509395,0.458495604,0.391158361,CD74,1,NA,NA,NA,0
GO:0072593,GO:0072593,reactive oxygen species metabolic process,2/93,239/18722,0.333336909,0.459311367,0.391854317,SOD2/RAC1,2,0.924092409,23.97637802,0.910891089,0
GO:0002312,GO:0002312,B cell activation involved in immune response,1/93,82/18722,0.335839508,0.461128012,0.393404159,NDFIP1,1,NA,NA,NA,1
GO:0046889,GO:0046889,positive regulation of lipid biosynthetic process,1/93,82/18722,0.335839508,0.461128012,0.393404159,CD74,1,NA,NA,NA,0
GO:0060395,GO:0060395,SMAD protein signal transduction,1/93,82/18722,0.335839508,0.461128012,0.393404159,FOS,1,NA,NA,NA,0
GO:0072527,GO:0072527,pyrimidine-containing compound metabolic process,1/93,82/18722,0.335839508,0.461128012,0.393404159,DUT,1,NA,NA,NA,0
GO:2001252,GO:2001252,positive regulation of chromosome organization,1/93,82/18722,0.335839508,0.461128012,0.393404159,TCP1,1,NA,NA,NA,0
GO:0044843,GO:0044843,cell cycle G1/S phase transition,2/93,241/18722,0.336967263,0.462024832,0.394169267,RPS6/CDK2,2,0.089108911,8.010548713,0.351485149,0
GO:0071824,GO:0071824,protein-DNA complex subunit organization,2/93,241/18722,0.336967263,0.462024832,0.394169267,TAF7/GTF2A2,2,0.858085809,3.694034826,0.247524752,0
GO:1903320,GO:1903320,regulation of protein modification by small protein conjugation or removal,2/93,242/18722,0.338780338,0.46339035,0.395334238,NDFIP1/HSPA1B,2,0.663366337,3.933620014,0.282178218,0
GO:0043434,GO:0043434,response to peptide hormone,3/93,414/18722,0.338799259,0.46339035,0.395334238,RAB13/RAP1B/APRT,3,0.166666667,7.807469656,0.463333333,0
GO:0001510,GO:0001510,RNA methylation,1/93,83/18722,0.339153184,0.46339035,0.395334238,WTAP,1,NA,NA,NA,0
GO:0031397,GO:0031397,negative regulation of protein ubiquitination,1/93,83/18722,0.339153184,0.46339035,0.395334238,HSPA1B,1,NA,NA,NA,0
GO:1901292,GO:1901292,nucleoside phosphate catabolic process,1/93,83/18722,0.339153184,0.46339035,0.395334238,DUT,1,NA,NA,NA,0
GO:0016032,GO:0016032,viral process,3/93,415/18722,0.340161507,0.464442113,0.396231533,CD74/HSPA1B/HLA-DRB1,3,0.69,13.45851579,0.61,0
GO:0006405,GO:0006405,RNA export from nucleus,1/93,84/18722,0.342450504,0.465283414,0.396949275,SARNP,1,NA,NA,NA,0
GO:0010660,GO:0010660,regulation of muscle cell apoptotic process,1/93,84/18722,0.342450504,0.465283414,0.396949275,SOD2,1,NA,NA,NA,0
GO:0015844,GO:0015844,monoamine transport,1/93,84/18722,0.342450504,0.465283414,0.396949275,ACTB,1,NA,NA,NA,0
GO:0032370,GO:0032370,positive regulation of lipid transport,1/93,84/18722,0.342450504,0.465283414,0.396949275,ANXA2,1,NA,NA,NA,0
GO:0042440,GO:0042440,pigment metabolic process,1/93,84/18722,0.342450504,0.465283414,0.396949275,APRT,1,NA,NA,NA,0
GO:0045445,GO:0045445,myoblast differentiation,1/93,84/18722,0.342450504,0.465283414,0.396949275,SRA1,1,NA,NA,NA,0
GO:2000134,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,1/93,84/18722,0.342450504,0.465283414,0.396949275,CDK2,1,NA,NA,NA,0
GO:0010507,GO:0010507,negative regulation of autophagy,1/93,85/18722,0.345731548,0.467520395,0.398857721,MCL1,1,NA,NA,NA,0
GO:0032092,GO:0032092,positive regulation of protein binding,1/93,85/18722,0.345731548,0.467520395,0.398857721,ANXA2,1,NA,NA,NA,0
GO:0042509,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,1/93,85/18722,0.345731548,0.467520395,0.398857721,CSF1R,1,NA,NA,NA,0
GO:0044774,GO:0044774,mitotic DNA integrity checkpoint signaling,1/93,85/18722,0.345731548,0.467520395,0.398857721,CDK2,1,NA,NA,NA,0
GO:0071277,GO:0071277,cellular response to calcium ion,1/93,85/18722,0.345731548,0.467520395,0.398857721,FOS,1,NA,NA,NA,0
GO:0097006,GO:0097006,regulation of plasma lipoprotein particle levels,1/93,85/18722,0.345731548,0.467520395,0.398857721,ANXA2,1,NA,NA,NA,0
GO:0051402,GO:0051402,neuron apoptotic process,2/93,246/18722,0.34601792,0.467520395,0.398857721,MCL1/SOD2,2,0.369636964,14.85996951,0.633663366,0
GO:0071216,GO:0071216,cellular response to biotic stimulus,2/93,246/18722,0.34601792,0.467520395,0.398857721,CD14/SCIMP,2,0.181518152,14.32009348,0.613861386,0
GO:0022406,GO:0022406,membrane docking,1/93,86/18722,0.348996396,0.470565085,0.401455251,RAB13,1,NA,NA,NA,0
GO:0046928,GO:0046928,regulation of neurotransmitter secretion,1/93,86/18722,0.348996396,0.470565085,0.401455251,RAP1B,1,NA,NA,NA,0
GO:2000117,GO:2000117,negative regulation of cysteine-type endopeptidase activity,1/93,86/18722,0.348996396,0.470565085,0.401455251,CST7,1,NA,NA,NA,0
GO:0072594,GO:0072594,establishment of protein localization to organelle,3/93,422/18722,0.349692621,0.471177531,0.40197775,GRPEL2/TCP1/ZFAND2A,3,0.863333333,2.867712683,0.163333333,0
GO:0046883,GO:0046883,regulation of hormone secretion,2/93,249/18722,0.351429821,0.473190776,0.403695318,HLA-DRB1/RAC1,2,0.702970297,21.66365976,0.816831683,0
GO:1900182,GO:1900182,positive regulation of protein localization to nucleus,1/93,87/18722,0.352245126,0.473860315,0.404266525,TCP1,1,NA,NA,NA,0
GO:0048608,GO:0048608,reproductive structure development,3/93,424/18722,0.352413835,0.473860315,0.404266525,RAB13/RPS6/PSAP,3,0.556666667,17.14358939,0.77,0
GO:0071560,GO:0071560,cellular response to transforming growth factor beta stimulus,2/93,250/18722,0.353230532,0.474630674,0.404923744,NR3C1/FOS,2,0.415841584,9.378848451,0.53960396,0
GO:0001843,GO:0001843,neural tube closure,1/93,88/18722,0.355477818,0.476335383,0.40637809,PFN1,1,NA,NA,NA,0
GO:0007260,GO:0007260,tyrosine phosphorylation of STAT protein,1/93,88/18722,0.355477818,0.476335383,0.40637809,CSF1R,1,NA,NA,NA,0
GO:0050829,GO:0050829,defense response to Gram-negative bacterium,1/93,88/18722,0.355477818,0.476335383,0.40637809,LYZ,1,NA,NA,NA,1
GO:1901657,GO:1901657,glycosyl compound metabolic process,1/93,88/18722,0.355477818,0.476335383,0.40637809,APRT,1,NA,NA,NA,0
GO:0061458,GO:0061458,reproductive system development,3/93,427/18722,0.35649355,0.477367911,0.407258975,RAB13/RPS6/PSAP,3,0.556666667,17.14358939,0.77,0
GO:0010657,GO:0010657,muscle cell apoptotic process,1/93,89/18722,0.358694549,0.479655416,0.409210525,SOD2,1,NA,NA,NA,0
GO:0060606,GO:0060606,tube closure,1/93,89/18722,0.358694549,0.479655416,0.409210525,PFN1,1,NA,NA,NA,0
GO:0030901,GO:0030901,midbrain development,1/93,90/18722,0.361895397,0.482279492,0.411449214,ACTB,1,NA,NA,NA,0
GO:0034109,GO:0034109,homotypic cell-cell adhesion,1/93,90/18722,0.361895397,0.482279492,0.411449214,ACTB,1,NA,NA,NA,0
GO:0048477,GO:0048477,oogenesis,1/93,90/18722,0.361895397,0.482279492,0.411449214,RPS6,1,NA,NA,NA,0
GO:0097581,GO:0097581,lamellipodium organization,1/93,90/18722,0.361895397,0.482279492,0.411449214,RAC1,1,NA,NA,NA,0
GO:0099175,GO:0099175,regulation of postsynapse organization,1/93,90/18722,0.361895397,0.482279492,0.411449214,SRGN,1,NA,NA,NA,0
GO:0071559,GO:0071559,response to transforming growth factor beta,2/93,256/18722,0.363998671,0.484750624,0.413557421,NR3C1/FOS,2,0.415841584,9.378848451,0.53960396,0
GO:0002275,GO:0002275,myeloid cell activation involved in immune response,1/93,91/18722,0.36508044,0.485195643,0.413937083,FCER1G,1,NA,NA,NA,1
GO:0006354,GO:0006354,"DNA-templated transcription, elongation",1/93,91/18722,0.36508044,0.485195643,0.413937083,TCERG1,1,NA,NA,NA,0
GO:0042147,GO:0042147,"retrograde transport, endosome to Golgi",1/93,91/18722,0.36508044,0.485195643,0.413937083,SNX8,1,NA,NA,NA,0
GO:0008380,GO:0008380,RNA splicing,3/93,434/18722,0.366000921,0.486087172,0.414697676,TCERG1/WTAP/QKI,3,0.336666667,5.714288213,0.366666667,0
GO:0006497,GO:0006497,protein lipidation,1/93,92/18722,0.368249756,0.488407544,0.416677266,WIPI2,1,NA,NA,NA,0
GO:0034502,GO:0034502,protein localization to chromosome,1/93,92/18722,0.368249756,0.488407544,0.416677266,TCP1,1,NA,NA,NA,0
GO:0048732,GO:0048732,gland development,3/93,436/18722,0.368713696,0.48868997,0.416918213,CSF1R/PSAP/APRT,3,0.5,12.83848284,0.65,0
GO:0019217,GO:0019217,regulation of fatty acid metabolic process,1/93,93/18722,0.37140342,0.489920366,0.417967906,CD74,1,NA,NA,NA,0
GO:0033273,GO:0033273,response to vitamin,1/93,93/18722,0.37140342,0.489920366,0.417967906,SOD2,1,NA,NA,NA,0
GO:0045185,GO:0045185,maintenance of protein location,1/93,93/18722,0.37140342,0.489920366,0.417967906,SRGN,1,NA,NA,NA,0
GO:0090398,GO:0090398,cellular senescence,1/93,93/18722,0.37140342,0.489920366,0.417967906,CDK2,1,NA,NA,NA,0
GO:0097306,GO:0097306,cellular response to alcohol,1/93,93/18722,0.37140342,0.489920366,0.417967906,SOD2,1,NA,NA,NA,0
GO:1901796,GO:1901796,regulation of signal transduction by p53 class mediator,1/93,93/18722,0.37140342,0.489920366,0.417967906,CD74,1,NA,NA,NA,0
GO:1902807,GO:1902807,negative regulation of cell cycle G1/S phase transition,1/93,93/18722,0.37140342,0.489920366,0.417967906,CDK2,1,NA,NA,NA,0
GO:0000079,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,1/93,94/18722,0.374541511,0.491605341,0.419405416,ACTB,1,NA,NA,NA,0
GO:0010389,GO:0010389,regulation of G2/M transition of mitotic cell cycle,1/93,94/18722,0.374541511,0.491605341,0.419405416,CDK2,1,NA,NA,NA,0
GO:0014020,GO:0014020,primary neural tube formation,1/93,94/18722,0.374541511,0.491605341,0.419405416,PFN1,1,NA,NA,NA,0
GO:0032091,GO:0032091,negative regulation of protein binding,1/93,94/18722,0.374541511,0.491605341,0.419405416,ACTB,1,NA,NA,NA,0
GO:1902414,GO:1902414,protein localization to cell junction,1/93,94/18722,0.374541511,0.491605341,0.419405416,ACTB,1,NA,NA,NA,0
GO:1903035,GO:1903035,negative regulation of response to wounding,1/93,94/18722,0.374541511,0.491605341,0.419405416,ANXA2,1,NA,NA,NA,0
GO:1990830,GO:1990830,cellular response to leukemia inhibitory factor,1/93,94/18722,0.374541511,0.491605341,0.419405416,SPOCK2,1,NA,NA,NA,0
GO:0009636,GO:0009636,response to toxic substance,2/93,262/18722,0.374700733,0.491605341,0.419405416,SOD2/FOS,2,0.752475248,19.32278725,0.816831683,0
GO:0043588,GO:0043588,skin development,2/93,263/18722,0.376477599,0.492836466,0.420455731,STMN1/ELOVL1,2,0.828382838,6.394025949,0.45049505,0
GO:0002532,GO:0002532,production of molecular mediator involved in inflammatory response,1/93,95/18722,0.377664102,0.492836466,0.420455731,GPSM3,1,NA,NA,NA,0
GO:0032479,GO:0032479,regulation of type I interferon production,1/93,95/18722,0.377664102,0.492836466,0.420455731,CD14,1,NA,NA,NA,0
GO:0032606,GO:0032606,type I interferon production,1/93,95/18722,0.377664102,0.492836466,0.420455731,CD14,1,NA,NA,NA,0
GO:0050764,GO:0050764,regulation of phagocytosis,1/93,95/18722,0.377664102,0.492836466,0.420455731,FCER1G,1,NA,NA,NA,0
GO:1901379,GO:1901379,regulation of potassium ion transmembrane transport,1/93,95/18722,0.377664102,0.492836466,0.420455731,CD63,1,NA,NA,NA,0
GO:1903321,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,1/93,95/18722,0.377664102,0.492836466,0.420455731,HSPA1B,1,NA,NA,NA,0
GO:1990823,GO:1990823,response to leukemia inhibitory factor,1/93,95/18722,0.377664102,0.492836466,0.420455731,SPOCK2,1,NA,NA,NA,0
GO:0032868,GO:0032868,response to insulin,2/93,264/18722,0.378252454,0.493273629,0.42082869,RAB13/APRT,2,0.432343234,9.612295731,0.544554455,0
GO:0003073,GO:0003073,regulation of systemic arterial blood pressure,1/93,96/18722,0.380771272,0.494570824,0.421935372,SOD2,1,NA,NA,NA,0
GO:0015914,GO:0015914,phospholipid transport,1/93,96/18722,0.380771272,0.494570824,0.421935372,NPC2,1,NA,NA,NA,0
GO:0034620,GO:0034620,cellular response to unfolded protein,1/93,96/18722,0.380771272,0.494570824,0.421935372,HSPA1B,1,NA,NA,NA,0
GO:0035282,GO:0035282,segmentation,1/93,96/18722,0.380771272,0.494570824,0.421935372,MLLT3,1,NA,NA,NA,0
GO:0042158,GO:0042158,lipoprotein biosynthetic process,1/93,96/18722,0.380771272,0.494570824,0.421935372,WIPI2,1,NA,NA,NA,0
GO:1901655,GO:1901655,cellular response to ketone,1/93,96/18722,0.380771272,0.494570824,0.421935372,NR3C1,1,NA,NA,NA,0
GO:0070167,GO:0070167,regulation of biomineral tissue development,1/93,97/18722,0.383863093,0.498254295,0.425077867,SRGN,1,NA,NA,NA,0
GO:0010876,GO:0010876,lipid localization,3/93,448/18722,0.384948043,0.499329673,0.425995309,PSAP/NPC2/ANXA2,3,0.916666667,23.56348108,0.91,0
GO:0050708,GO:0050708,regulation of protein secretion,2/93,268/18722,0.38533129,0.499494023,0.426135522,HLA-DRB1/RAC1,2,0.712871287,21.66365976,0.816831683,0
GO:1904029,GO:1904029,regulation of cyclin-dependent protein kinase activity,1/93,98/18722,0.386939643,0.501245166,0.427629482,ACTB,1,NA,NA,NA,0
GO:0000045,GO:0000045,autophagosome assembly,1/93,99/18722,0.390000994,0.502536026,0.42873076,WIPI2,1,NA,NA,NA,0
GO:0002444,GO:0002444,myeloid leukocyte mediated immunity,1/93,99/18722,0.390000994,0.502536026,0.42873076,DDX21,1,NA,NA,NA,1
GO:0007631,GO:0007631,feeding behavior,1/93,99/18722,0.390000994,0.502536026,0.42873076,FOS,1,NA,NA,NA,0
GO:0021549,GO:0021549,cerebellum development,1/93,99/18722,0.390000994,0.502536026,0.42873076,RORA,1,NA,NA,NA,0
GO:0030838,GO:0030838,positive regulation of actin filament polymerization,1/93,99/18722,0.390000994,0.502536026,0.42873076,PFN1,1,NA,NA,NA,0
GO:0033209,GO:0033209,tumor necrosis factor-mediated signaling pathway,1/93,99/18722,0.390000994,0.502536026,0.42873076,HSPA1B,1,NA,NA,NA,0
GO:0042100,GO:0042100,B cell proliferation,1/93,99/18722,0.390000994,0.502536026,0.42873076,CD74,1,NA,NA,NA,1
GO:0110149,GO:0110149,regulation of biomineralization,1/93,99/18722,0.390000994,0.502536026,0.42873076,SRGN,1,NA,NA,NA,0
GO:0006626,GO:0006626,protein targeting to mitochondrion,1/93,100/18722,0.393047222,0.504125785,0.430087038,GRPEL2,1,NA,NA,NA,0
GO:0006664,GO:0006664,glycolipid metabolic process,1/93,100/18722,0.393047222,0.504125785,0.430087038,B4GALT3,1,NA,NA,NA,0
GO:0009062,GO:0009062,fatty acid catabolic process,1/93,100/18722,0.393047222,0.504125785,0.430087038,ACAT2,1,NA,NA,NA,0
GO:0019218,GO:0019218,regulation of steroid metabolic process,1/93,100/18722,0.393047222,0.504125785,0.430087038,RORA,1,NA,NA,NA,0
GO:0044728,GO:0044728,DNA methylation or demethylation,1/93,100/18722,0.393047222,0.504125785,0.430087038,FOS,1,NA,NA,NA,0
GO:0051588,GO:0051588,regulation of neurotransmitter transport,1/93,100/18722,0.393047222,0.504125785,0.430087038,RAP1B,1,NA,NA,NA,0
GO:0061640,GO:0061640,cytoskeleton-dependent cytokinesis,1/93,100/18722,0.393047222,0.504125785,0.430087038,STMN1,1,NA,NA,NA,0
GO:0006576,GO:0006576,cellular biogenic amine metabolic process,1/93,101/18722,0.396078401,0.50667848,0.432264829,SAT1,1,NA,NA,NA,0
GO:0050830,GO:0050830,defense response to Gram-positive bacterium,1/93,101/18722,0.396078401,0.50667848,0.432264829,LYZ,1,NA,NA,NA,1
GO:0098869,GO:0098869,cellular oxidant detoxification,1/93,101/18722,0.396078401,0.50667848,0.432264829,SOD2,1,NA,NA,NA,0
GO:1903509,GO:1903509,liposaccharide metabolic process,1/93,101/18722,0.396078401,0.50667848,0.432264829,B4GALT3,1,NA,NA,NA,0
GO:0001841,GO:0001841,neural tube formation,1/93,102/18722,0.399094604,0.509198685,0.434414903,PFN1,1,NA,NA,NA,0
GO:0045833,GO:0045833,negative regulation of lipid metabolic process,1/93,102/18722,0.399094604,0.509198685,0.434414903,ORMDL2,1,NA,NA,NA,0
GO:1902106,GO:1902106,negative regulation of leukocyte differentiation,1/93,102/18722,0.399094604,0.509198685,0.434414903,CD74,1,NA,NA,NA,1
GO:1902749,GO:1902749,regulation of cell cycle G2/M phase transition,1/93,102/18722,0.399094604,0.509198685,0.434414903,CDK2,1,NA,NA,NA,0
GO:0019395,GO:0019395,fatty acid oxidation,1/93,103/18722,0.402095903,0.512021402,0.43682306,ACAT2,1,NA,NA,NA,0
GO:0032760,GO:0032760,positive regulation of tumor necrosis factor production,1/93,103/18722,0.402095903,0.512021402,0.43682306,CD14,1,NA,NA,NA,0
GO:1905037,GO:1905037,autophagosome organization,1/93,103/18722,0.402095903,0.512021402,0.43682306,WIPI2,1,NA,NA,NA,0
GO:0007281,GO:0007281,germ cell development,2/93,278/18722,0.402876409,0.512345113,0.437099228,QKI/RPS6,2,0.485148515,10.22016408,0.569306931,0
GO:0022898,GO:0022898,regulation of transmembrane transporter activity,2/93,278/18722,0.402876409,0.512345113,0.437099228,CTSS/ACTB,2,0.881188119,20.11360054,0.787128713,0
GO:0043542,GO:0043542,endothelial cell migration,2/93,279/18722,0.40461839,0.513511083,0.438093958,RAB13/RAC1,2,0.782178218,17.89430325,0.767326733,0
GO:0048661,GO:0048661,positive regulation of smooth muscle cell proliferation,1/93,104/18722,0.405082373,0.513511083,0.438093958,HBEGF,1,NA,NA,NA,0
GO:1903076,GO:1903076,regulation of protein localization to plasma membrane,1/93,104/18722,0.405082373,0.513511083,0.438093958,ACTB,1,NA,NA,NA,0
GO:0022613,GO:0022613,ribonucleoprotein complex biogenesis,3/93,463/18722,0.405111979,0.513511083,0.438093958,RPS27/RPS6/DDX21,3,0.94,10.32984408,0.536666667,0
GO:0023061,GO:0023061,signal release,3/93,463/18722,0.405111979,0.513511083,0.438093958,HLA-DRB1/RAC1/RAP1B,3,0.53,15.84171234,0.646666667,0
GO:0021700,GO:0021700,developmental maturation,2/93,280/18722,0.406358011,0.514755399,0.439155526,CD63/PFN1,2,0.894389439,22.97484824,0.876237624,0
GO:0000041,GO:0000041,transition metal ion transport,1/93,105/18722,0.408054086,0.515896951,0.440129424,FTH1,1,NA,NA,NA,0
GO:0016079,GO:0016079,synaptic vesicle exocytosis,1/93,105/18722,0.408054086,0.515896951,0.440129424,RAP1B,1,NA,NA,NA,0
GO:0062207,GO:0062207,regulation of pattern recognition receptor signaling pathway,1/93,105/18722,0.408054086,0.515896951,0.440129424,HSPA1B,1,NA,NA,NA,1
GO:1903532,GO:1903532,positive regulation of secretion by cell,2/93,282/18722,0.409830096,0.517806098,0.441758182,HLA-DRB1/RAC1,2,0.702970297,21.66365976,0.816831683,0
GO:1903707,GO:1903707,negative regulation of hemopoiesis,1/93,106/18722,0.411011112,0.518625169,0.44245696,CD74,1,NA,NA,NA,1
GO:2000278,GO:2000278,regulation of DNA biosynthetic process,1/93,106/18722,0.411011112,0.518625169,0.44245696,TCP1,1,NA,NA,NA,0
GO:0000018,GO:0000018,regulation of DNA recombination,1/93,107/18722,0.413953526,0.520650849,0.444185138,NDFIP1,1,NA,NA,NA,0
GO:0007229,GO:0007229,integrin-mediated signaling pathway,1/93,107/18722,0.413953526,0.520650849,0.444185138,CD63,1,NA,NA,NA,0
GO:0031532,GO:0031532,actin cytoskeleton reorganization,1/93,107/18722,0.413953526,0.520650849,0.444185138,CSF1R,1,NA,NA,NA,0
GO:0051341,GO:0051341,regulation of oxidoreductase activity,1/93,107/18722,0.413953526,0.520650849,0.444185138,SZT2,1,NA,NA,NA,0
GO:1903557,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,1/93,107/18722,0.413953526,0.520650849,0.444185138,CD14,1,NA,NA,NA,0
GO:0007173,GO:0007173,epidermal growth factor receptor signaling pathway,1/93,108/18722,0.416881397,0.5233192,0.4464616,HBEGF,1,NA,NA,NA,0
GO:0022037,GO:0022037,metencephalon development,1/93,108/18722,0.416881397,0.5233192,0.4464616,RORA,1,NA,NA,NA,0
GO:0034440,GO:0034440,lipid oxidation,1/93,108/18722,0.416881397,0.5233192,0.4464616,ACAT2,1,NA,NA,NA,0
GO:0031667,GO:0031667,response to nutrient levels,3/93,474/18722,0.419784202,0.525620881,0.448425243,SZT2/SOD2/WIPI2,3,0.08,9.974960996,0.363333333,0
GO:0032410,GO:0032410,negative regulation of transporter activity,1/93,109/18722,0.419794797,0.525620881,0.448425243,NDFIP1,1,NA,NA,NA,0
GO:0032414,GO:0032414,positive regulation of ion transmembrane transporter activity,1/93,109/18722,0.419794797,0.525620881,0.448425243,CTSS,1,NA,NA,NA,0
GO:0043266,GO:0043266,regulation of potassium ion transport,1/93,109/18722,0.419794797,0.525620881,0.448425243,CD63,1,NA,NA,NA,0
GO:1903311,GO:1903311,regulation of mRNA metabolic process,2/93,288/18722,0.420187724,0.525774743,0.448556507,WTAP/QKI,2,0.630363036,7.53054292,0.51980198,0
GO:0002698,GO:0002698,negative regulation of immune effector process,1/93,110/18722,0.422693797,0.528231593,0.450652531,NDFIP1,1,NA,NA,NA,1
GO:1905954,GO:1905954,positive regulation of lipid localization,1/93,110/18722,0.422693797,0.528231593,0.450652531,ANXA2,1,NA,NA,NA,0
GO:0002429,GO:0002429,immune response-activating cell surface receptor signaling pathway,2/93,291/18722,0.425332662,0.530474568,0.45256609,FCER1G/HLA-DRB1,2,0.600660066,24.36743593,0.891089109,1
GO:0002757,GO:0002757,immune response-activating signal transduction,2/93,291/18722,0.425332662,0.530474568,0.45256609,FCER1G/HLA-DRB1,2,0.587458746,24.36743593,0.891089109,1
GO:0016236,GO:0016236,macroautophagy,2/93,291/18722,0.425332662,0.530474568,0.45256609,ATP6V0B/WIPI2,2,0.00330033,12.21182749,0.45049505,0
GO:0006805,GO:0006805,xenobiotic metabolic process,1/93,111/18722,0.425578467,0.530474568,0.45256609,RORA,1,NA,NA,NA,0
GO:0009141,GO:0009141,nucleoside triphosphate metabolic process,1/93,112/18722,0.428448877,0.533369542,0.455035892,DUT,1,NA,NA,NA,0
GO:1901222,GO:1901222,regulation of NIK/NF-kappaB signaling,1/93,112/18722,0.428448877,0.533369542,0.455035892,CD14,1,NA,NA,NA,0
GO:0044106,GO:0044106,cellular amine metabolic process,1/93,113/18722,0.431305097,0.536239479,0.457484334,SAT1,1,NA,NA,NA,0
GO:0071347,GO:0071347,cellular response to interleukin-1,1/93,113/18722,0.431305097,0.536239479,0.457484334,RORA,1,NA,NA,NA,0
GO:0046879,GO:0046879,hormone secretion,2/93,295/18722,0.432156395,0.536955011,0.458094779,HLA-DRB1/RAC1,2,0.712871287,21.66365976,0.816831683,0
GO:0048193,GO:0048193,Golgi vesicle transport,2/93,296/18722,0.433855758,0.537611389,0.458654757,RAB13/SNX8,2,0.660066007,9.929177866,0.569306931,0
GO:0050890,GO:0050890,cognition,2/93,296/18722,0.433855758,0.537611389,0.458654757,HLA-DRA/FOS,2,0.597359736,17.98746906,0.767326733,0
GO:0007041,GO:0007041,lysosomal transport,1/93,114/18722,0.434147196,0.537611389,0.458654757,PSAP,1,NA,NA,NA,0
GO:0051261,GO:0051261,protein depolymerization,1/93,114/18722,0.434147196,0.537611389,0.458654757,STMN1,1,NA,NA,NA,0
GO:1903008,GO:1903008,organelle disassembly,1/93,114/18722,0.434147196,0.537611389,0.458654757,WIPI2,1,NA,NA,NA,0
GO:0034660,GO:0034660,ncRNA metabolic process,3/93,485/18722,0.434341405,0.537611389,0.458654757,RPS27/RPS6/DDX21,3,0.94,10.32984408,0.536666667,0
GO:0000077,GO:0000077,DNA damage checkpoint signaling,1/93,115/18722,0.436975244,0.539834437,0.460551316,CDK2,1,NA,NA,NA,0
GO:0030278,GO:0030278,regulation of ossification,1/93,115/18722,0.436975244,0.539834437,0.460551316,SRGN,1,NA,NA,NA,0
GO:0071675,GO:0071675,regulation of mononuclear cell migration,1/93,115/18722,0.436975244,0.539834437,0.460551316,CSF1R,1,NA,NA,NA,1
GO:0010720,GO:0010720,positive regulation of cell development,2/93,298/18722,0.437246485,0.539834437,0.460551316,S100A10/RAC1,2,0.877887789,22.25560238,0.841584158,0
GO:0006720,GO:0006720,isoprenoid metabolic process,1/93,116/18722,0.439789309,0.541600116,0.462057678,NPC2,1,NA,NA,NA,0
GO:0007006,GO:0007006,mitochondrial membrane organization,1/93,116/18722,0.439789309,0.541600116,0.462057678,THEM4,1,NA,NA,NA,0
GO:0035967,GO:0035967,cellular response to topologically incorrect protein,1/93,116/18722,0.439789309,0.541600116,0.462057678,HSPA1B,1,NA,NA,NA,0
GO:1990748,GO:1990748,cellular detoxification,1/93,116/18722,0.439789309,0.541600116,0.462057678,SOD2,1,NA,NA,NA,0
GO:0051225,GO:0051225,spindle assembly,1/93,117/18722,0.442589459,0.544703967,0.46470568,HSPA1B,1,NA,NA,NA,0
GO:0009896,GO:0009896,positive regulation of catabolic process,3/93,492/18722,0.44353836,0.545526965,0.465407808,NDFIP1/HSPA1B/ZFAND2A,3,0.966666667,3.664635204,0.253333333,0
GO:0009308,GO:0009308,amine metabolic process,1/93,118/18722,0.445375763,0.546406181,0.466157897,SAT1,1,NA,NA,NA,0
